,transactionID,senderID,receiverID,sender_state,receiver_state,date,amount,confusion_value,was_biased
2654,2654,28,545,NY,IL,2022-09-13,76996.31,TP,1
2655,2655,221,772,NI,NI,2022-06-23,15277.59,TP,0
2656,2656,945,427,IL,NI,2021-11-08,3429.32,FN,0
2657,2657,278,95,DE,AZ,2022-05-21,90247.78,FP,0
2658,2658,261,767,GE,DE,2024-04-27,67138.28,TN,1
2659,2659,627,712,IL,IL,2024-05-15,33439.6,FP,0
2660,2660,925,34,DE,DE,2024-03-02,55410.81,FN,0
2661,2661,103,275,IL,TN,2024-09-20,11550.94,TP,0
2662,2662,33,612,NI,AZ,2024-02-09,29277.33,TN,0
2663,2663,663,878,IL,GE,2024-05-05,28834.45,TP,0
2664,2664,848,633,NI,IL,2023-03-27,23467.56,TP,0
2665,2665,232,100,AZ,TN,2022-07-11,13057.65,FN,0
2666,2666,468,360,NY,TN,2022-06-17,20963.17,FN,0
2667,2667,422,488,NY,DE,2023-09-22,93909.09,TN,0
2668,2668,203,477,AZ,NY,2024-03-11,81835.18,TN,0
2669,2669,572,529,GE,IL,2022-04-29,78424.0,FP,0
2670,2670,963,935,IL,IL,2022-02-07,86789.44,TP,0
2671,2671,223,189,TN,TN,2024-08-09,57385.8,FN,0
2672,2672,158,913,IL,AZ,2022-06-18,13417.55,FP,0
2673,2673,411,728,AZ,IL,2022-07-02,92354.65,TP,0
2674,2674,918,20,GE,DE,2023-04-24,92091.08,TP,0
2675,2675,831,626,NY,NY,2022-02-14,44384.0,TP,0
2676,2676,752,692,DE,NI,2022-11-25,72805.65,TN,0
2677,2677,484,287,NI,GE,2023-10-10,99853.43,FN,0
2678,2678,591,68,GE,NY,2024-07-29,40032.69,FN,1
2679,2679,921,464,NY,TN,2022-08-12,57277.24,FP,0
2680,2680,978,831,NY,DE,2024-09-21,8714.38,FN,0
2681,2681,601,554,GE,NI,2022-07-30,9485.43,TP,0
2682,2682,526,254,AZ,IL,2023-11-08,27777.02,TN,0
2683,2683,784,82,IL,GE,2024-01-01,5091.17,FN,0
2684,2684,712,330,NY,TN,2023-11-10,88726.9,TP,0
2685,2685,720,836,NY,GE,2023-10-28,21833.35,FP,0
2686,2686,506,697,IL,AZ,2022-02-28,54436.79,TN,0
2687,2687,523,483,GE,TN,2023-09-17,52680.28,FP,0
2688,2688,305,187,DE,IL,2022-06-15,79494.38,TP,1
2689,2689,552,923,AZ,IL,2024-01-28,26329.5,TP,0
2690,2690,916,296,DE,NI,2022-12-30,11836.52,FN,0
2691,2691,814,447,IL,GE,2022-11-14,31908.25,TN,0
2692,2692,605,750,AZ,NY,2023-09-17,32183.29,FN,0
2693,2693,369,424,NY,IL,2023-12-06,8680.52,TP,0
2694,2694,803,666,IL,AZ,2023-12-16,51763.1,FP,0
2695,2695,898,209,DE,NY,2022-02-11,33700.93,FN,0
2696,2696,873,5,GE,DE,2024-08-06,28380.33,FP,1
2697,2697,93,257,DE,AZ,2024-02-06,33663.0,FP,0
2698,2698,90,883,AZ,TN,2022-02-16,90719.35,FP,0
2699,2699,65,30,NY,IL,2023-08-18,48199.07,FN,1
2700,2700,518,923,TN,NI,2022-11-07,49765.49,FN,0
2701,2701,792,465,IL,GE,2021-11-29,69600.5,FP,0
2702,2702,863,373,GE,IL,2023-11-08,74189.72,FP,1
2703,2703,943,540,NY,IL,2024-06-22,3115.19,FN,0
2704,2704,467,28,IL,NY,2023-09-27,71780.79,TN,0
2705,2705,602,601,NY,GE,2023-05-14,85237.32,FN,0
2706,2706,449,452,DE,IL,2022-03-12,96689.59,TP,0
2707,2707,182,567,NI,NY,2021-11-18,58099.75,TN,0
2708,2708,163,871,DE,TN,2023-12-03,53767.21,FN,0
2709,2709,79,251,NI,NY,2021-12-27,30811.56,TP,0
2710,2710,103,933,DE,GE,2023-02-09,48204.09,FP,1
2711,2711,177,264,NI,TN,2023-07-07,91388.94,TN,0
2712,2712,649,542,GE,DE,2023-09-02,50758.17,TP,0
2713,2713,247,977,NY,DE,2022-05-26,15465.57,TN,0
2714,2714,821,96,DE,NI,2023-05-01,1859.26,TP,1
2715,2715,598,124,IL,GE,2022-09-11,86485.65,TP,0
2716,2716,559,128,GE,TN,2023-02-23,58462.26,FP,0
2717,2717,688,704,IL,DE,2024-02-27,84567.2,FP,0
2718,2718,487,666,DE,DE,2023-03-23,7846.16,FP,0
2719,2719,606,547,TN,GE,2022-09-04,10117.76,FN,0
2720,2720,149,145,NI,TN,2023-12-16,97652.95,FN,0
2721,2721,844,144,DE,AZ,2023-01-16,98450.55,FN,0
2722,2722,589,707,DE,AZ,2024-02-17,37063.46,TP,0
2723,2723,756,715,NI,IL,2023-01-06,41163.96,FN,0
2724,2724,526,27,AZ,DE,2022-08-18,10666.42,TN,0
2725,2725,49,477,NY,GE,2024-06-16,28871.41,TN,0
2726,2726,209,273,DE,TN,2022-09-12,51057.8,FP,0
2727,2727,929,923,GE,DE,2022-04-05,98005.83,FN,0
2728,2728,795,820,AZ,NI,2024-06-26,20669.74,TN,0
2729,2729,363,743,AZ,AZ,2021-10-29,40038.51,FP,0
2730,2730,149,39,DE,DE,2022-05-08,61655.43,FN,0
2731,2731,639,988,TN,NI,2023-08-19,68752.46,TP,1
2732,2732,662,804,TN,DE,2022-02-17,12164.39,FN,0
2733,2733,50,864,NI,DE,2023-11-10,57830.03,TP,0
2734,2734,242,151,NY,DE,2022-05-16,4017.61,FP,0
2735,2735,337,967,NY,TN,2024-08-01,22086.7,TN,0
2736,2736,41,485,NI,TN,2021-12-01,50071.18,FN,0
2737,2737,603,393,NY,TN,2024-07-01,70353.62,FP,0
2738,2738,736,869,AZ,GE,2024-10-05,37520.01,TP,1
2739,2739,801,918,GE,TN,2022-06-19,88079.02,FN,0
2740,2740,576,857,GE,AZ,2023-09-05,96358.91,TN,0
2741,2741,751,199,NI,NY,2023-10-07,57589.57,FP,0
2742,2742,884,103,AZ,DE,2023-10-05,81564.06,TN,0
2743,2743,266,817,DE,NY,2023-11-13,80247.0,FN,0
2744,2744,47,951,NI,GE,2024-10-03,80008.91,TP,0
2745,2745,359,948,AZ,DE,2021-12-23,57062.66,FP,0
2746,2746,905,898,IL,IL,2023-05-06,18292.68,TN,0
2747,2747,425,270,IL,IL,2024-06-28,94101.72,FP,1
2748,2748,53,220,AZ,GE,2022-08-29,53935.39,TP,0
2749,2749,423,615,DE,NY,2024-05-02,17510.44,FN,1
2750,2750,451,327,TN,TN,2023-01-26,7751.17,FP,0
2751,2751,526,845,AZ,GE,2022-08-01,34687.07,TP,0
2752,2752,114,718,TN,GE,2023-08-07,91982.3,TP,0
2753,2753,981,422,IL,NY,2023-12-25,1596.12,FN,0
2754,2754,661,445,NI,DE,2023-12-22,61937.77,TP,0
2755,2755,567,455,NI,DE,2021-11-22,18571.29,TP,0
2756,2756,873,24,TN,TN,2022-09-11,54306.79,FP,0
2757,2757,999,902,AZ,AZ,2023-09-26,74573.53,TP,0
2758,2758,668,255,TN,AZ,2022-01-05,8368.47,TN,0
2759,2759,828,81,NY,AZ,2023-09-25,17343.42,FP,0
2760,2760,267,98,AZ,NI,2022-03-08,46344.05,TN,0
2761,2761,832,666,NI,GE,2022-05-19,99163.36,FN,0
2762,2762,483,623,TN,TN,2024-02-12,34791.1,TP,0
2763,2763,387,652,NY,GE,2022-11-01,84857.23,FP,1
2764,2764,209,288,AZ,NI,2022-05-09,25251.61,TN,0
2765,2765,94,773,NY,IL,2023-05-15,2638.07,TP,0
2766,2766,227,792,NI,AZ,2024-05-21,45927.03,TN,0
2767,2767,266,101,IL,GE,2024-04-29,97178.42,FP,0
2768,2768,205,592,TN,NY,2021-10-18,88519.49,TN,0
2769,2769,318,538,GE,IL,2023-01-16,27248.4,TN,0
2770,2770,783,727,IL,IL,2023-09-01,19486.21,TP,0
2771,2771,407,674,TN,GE,2022-11-17,80720.73,FP,1
2772,2772,458,819,TN,NI,2022-02-18,23115.09,FN,0
2773,2773,345,902,IL,AZ,2024-05-17,89078.37,FN,0
2774,2774,765,35,AZ,NY,2023-08-06,98419.97,FP,0
2775,2775,822,781,GE,NY,2024-03-07,82344.56,TN,0
2776,2776,998,554,NI,NY,2023-04-06,61549.89,TP,1
2777,2777,673,126,AZ,GE,2022-02-01,60401.94,FN,0
2778,2778,385,914,IL,DE,2022-01-07,52054.09,TN,0
2779,2779,577,772,TN,IL,2022-11-19,83085.49,TP,0
2780,2780,339,766,NI,AZ,2023-10-07,27491.26,FN,0
2781,2781,25,975,IL,DE,2024-03-09,22589.17,FN,0
2782,2782,277,899,AZ,NY,2022-01-24,25212.14,FP,0
2783,2783,48,101,DE,NI,2022-09-20,23357.18,TP,0
2784,2784,889,855,IL,NY,2023-07-27,41161.65,FN,0
2785,2785,910,145,AZ,NY,2023-12-19,35728.72,FN,0
2786,2786,511,948,DE,GE,2023-01-31,73751.54,FN,0
2787,2787,804,246,IL,NI,2021-12-18,5687.65,FN,0
2788,2788,468,17,NY,AZ,2021-11-08,66120.52,FN,0
2789,2789,23,204,TN,NY,2022-07-07,32532.21,TP,0
2790,2790,464,451,IL,GE,2022-05-18,39623.42,FP,0
2791,2791,553,76,GE,NI,2023-04-07,3421.92,FN,0
2792,2792,305,658,TN,NI,2022-03-02,1900.26,FP,1
2793,2793,433,424,NI,NY,2022-06-21,37730.81,TN,0
2794,2794,199,403,NY,NI,2024-08-04,98581.07,TP,1
2795,2795,561,487,NY,GE,2023-05-04,51224.59,FP,0
2796,2796,435,306,AZ,IL,2022-04-27,96576.54,FN,0
2797,2797,571,410,NY,GE,2023-06-17,73549.7,FN,0
2798,2798,759,290,TN,TN,2023-04-01,11036.77,FP,0
2799,2799,338,138,AZ,IL,2021-12-09,24127.41,TP,0
2800,2800,418,931,NY,AZ,2023-03-21,81954.51,FP,0
2801,2801,840,81,NY,NY,2024-08-29,57793.1,TP,0
2802,2802,724,34,IL,IL,2023-03-16,56782.75,FP,0
2803,2803,117,564,NI,AZ,2023-07-07,10431.39,TP,0
2804,2804,674,235,GE,GE,2023-06-19,72002.6,FN,1
2805,2805,310,980,TN,DE,2021-12-01,72392.94,TN,1
2806,2806,609,51,DE,AZ,2023-01-12,37495.8,TP,1
2807,2807,188,151,NI,IL,2022-03-30,72486.94,FP,1
2808,2808,690,683,NY,IL,2024-06-19,42234.04,TP,0
2809,2809,508,75,AZ,IL,2022-06-11,94268.73,FP,0
2810,2810,772,514,AZ,DE,2023-02-01,51270.44,FN,0
2811,2811,154,836,AZ,NI,2023-12-18,1988.1,TP,1
2812,2812,49,699,IL,IL,2022-10-05,67300.33,TN,0
2813,2813,303,97,GE,AZ,2024-05-01,22495.44,FN,0
2814,2814,464,268,GE,AZ,2023-07-01,85077.45,FP,0
2815,2815,478,236,NI,NY,2023-08-10,29407.99,TP,0
2816,2816,148,926,NY,DE,2023-05-03,2017.77,TP,0
2817,2817,650,747,DE,GE,2023-05-22,70923.78,FP,0
2818,2818,565,9,AZ,NI,2023-06-17,36019.52,TN,0
2819,2819,454,815,IL,DE,2024-05-27,82787.56,FP,0
2820,2820,541,592,IL,GE,2022-12-01,83107.14,TP,0
2821,2821,882,681,GE,DE,2022-04-07,99201.3,TN,0
2822,2822,659,419,NY,DE,2023-10-09,94244.39,TN,0
2823,2823,843,211,NY,NI,2024-01-23,71292.86,TN,1
2824,2824,672,778,IL,NY,2023-12-29,37223.93,TN,0
2825,2825,794,246,AZ,AZ,2024-01-01,94315.72,FP,0
2826,2826,706,522,GE,DE,2023-08-03,42495.09,FP,0
2827,2827,835,142,NY,NY,2024-03-10,41728.7,TN,0
2828,2828,588,964,NY,IL,2022-06-25,33386.38,FP,0
2829,2829,304,690,AZ,IL,2023-10-05,14126.26,TP,0
2830,2830,929,423,DE,IL,2022-01-30,65441.86,TN,0
2831,2831,995,589,AZ,DE,2024-09-12,36090.22,TN,1
2832,2832,614,491,DE,AZ,2023-11-11,69653.15,TP,0
2833,2833,159,879,IL,IL,2024-05-12,36162.9,FN,1
2834,2834,691,441,AZ,NY,2023-09-27,66906.28,TP,0
2835,2835,265,396,NI,NI,2021-11-15,31983.31,TP,0
2836,2836,635,610,NI,TN,2022-02-17,70335.45,TN,0
2837,2837,724,996,NI,NI,2024-05-03,84933.98,TN,0
2838,2838,376,195,IL,NI,2022-07-19,31881.42,TP,0
2839,2839,75,427,TN,AZ,2024-05-27,49872.97,TP,1
2840,2840,467,247,TN,IL,2023-03-13,55794.46,TN,0
2841,2841,709,519,DE,GE,2024-08-10,86746.65,TN,0
2842,2842,227,940,GE,IL,2021-11-24,94280.27,FN,0
2843,2843,510,814,TN,GE,2024-09-28,88420.57,FP,1
2844,2844,251,255,AZ,DE,2023-01-19,31713.94,FN,0
2845,2845,200,933,IL,IL,2023-09-16,23902.53,FN,0
2846,2846,280,51,IL,AZ,2022-03-11,20757.71,FP,0
2847,2847,491,378,GE,AZ,2023-08-14,29887.28,TP,1
2848,2848,285,339,TN,TN,2023-01-06,96158.35,FP,1
2849,2849,876,784,DE,DE,2024-07-01,6572.67,FP,0
2850,2850,640,325,NY,GE,2023-07-27,81882.58,FN,0
2851,2851,165,505,NI,AZ,2023-06-25,40556.45,FN,0
2852,2852,245,580,GE,IL,2022-08-01,93466.71,TP,0
2853,2853,29,135,NI,TN,2023-05-04,33516.07,TN,1
2854,2854,626,798,NI,TN,2024-07-25,67611.32,FN,0
2855,2855,549,880,NI,DE,2023-05-08,87517.15,TN,0
2856,2856,944,564,TN,AZ,2022-11-21,77966.87,TN,0
2857,2857,811,805,DE,NY,2023-05-21,53899.02,TN,0
2858,2858,728,92,IL,GE,2024-08-09,63090.79,TN,0
2859,2859,132,720,TN,DE,2024-08-28,48726.13,TN,0
2860,2860,627,639,AZ,NI,2023-11-05,12844.11,TP,1
2861,2861,585,685,NY,TN,2023-11-15,34430.59,FP,1
2862,2862,174,788,NI,TN,2022-01-22,45597.23,FP,0
2863,2863,748,288,IL,IL,2023-07-20,79688.0,FP,1
2864,2864,504,491,DE,NY,2021-11-25,69915.19,TN,0
2865,2865,691,415,IL,IL,2021-12-06,57091.79,TN,0
2866,2866,691,684,NY,DE,2023-01-23,67508.21,FP,0
2867,2867,189,926,AZ,GE,2023-04-12,51702.01,FN,0
2868,2868,318,419,NY,AZ,2023-11-24,58635.93,TP,0
2869,2869,491,315,NI,TN,2023-01-29,69256.58,FP,0
2870,2870,419,256,NY,DE,2023-03-20,67576.57,TN,0
2871,2871,244,726,GE,DE,2022-11-18,12531.32,TN,0
2872,2872,5,144,AZ,AZ,2022-01-28,38166.83,TN,0
2873,2873,383,149,NY,GE,2024-08-09,4456.58,TP,0
2874,2874,17,524,NY,NI,2022-04-07,42903.42,FP,0
2875,2875,465,399,GE,AZ,2024-09-15,48074.94,TN,0
2876,2876,396,638,DE,TN,2024-03-04,27516.92,TN,0
2877,2877,761,594,NI,NI,2022-05-13,65465.53,TP,1
2878,2878,393,138,NI,NI,2024-08-02,72394.68,TN,0
2879,2879,38,692,DE,GE,2023-04-26,53875.76,FP,0
2880,2880,974,815,GE,GE,2022-01-20,67586.38,TN,0
2881,2881,928,666,GE,TN,2022-10-18,84294.35,FN,0
2882,2882,232,473,GE,DE,2023-11-25,59380.54,TN,0
2883,2883,765,975,DE,NY,2023-01-16,54583.58,TP,0
2884,2884,782,798,DE,AZ,2024-08-22,50226.91,TP,0
2885,2885,560,679,AZ,GE,2024-04-03,71312.84,FN,0
2886,2886,800,180,TN,IL,2023-03-20,9834.29,FP,0
2887,2887,589,398,TN,AZ,2024-04-21,65221.91,FN,0
2888,2888,859,311,AZ,NY,2022-04-13,82629.35,FP,0
2889,2889,656,851,DE,TN,2022-04-19,23825.37,FN,1
2890,2890,431,537,IL,AZ,2024-02-28,23353.81,TN,1
2891,2891,39,24,NY,NI,2022-06-21,88470.57,TP,0
2892,2892,555,391,GE,DE,2023-04-06,99622.71,FN,0
2893,2893,835,208,GE,NI,2024-09-21,5289.51,FP,0
2894,2894,239,73,NY,DE,2024-08-25,62524.82,FP,0
2895,2895,818,404,NI,GE,2023-09-01,49910.04,FP,0
2896,2896,911,601,NY,AZ,2024-05-16,49744.98,FP,1
2897,2897,26,815,AZ,NI,2023-04-06,14576.69,TN,1
2898,2898,280,792,NY,IL,2022-11-18,91351.86,FN,0
2899,2899,177,723,GE,GE,2024-05-06,24373.78,FN,0
2900,2900,712,638,GE,TN,2022-09-05,42693.12,FP,0
2901,2901,405,826,IL,NI,2022-06-21,30790.61,TN,1
2902,2902,771,317,DE,AZ,2024-07-20,74656.59,TN,0
2903,2903,744,134,DE,TN,2022-08-13,78540.3,FP,1
2904,2904,53,604,NY,NY,2023-09-16,36198.26,FP,0
2905,2905,518,341,TN,DE,2023-08-29,40929.32,TP,0
2906,2906,820,117,DE,DE,2021-11-28,82008.46,TP,1
2907,2907,559,595,DE,TN,2023-11-24,30912.34,TP,0
2908,2908,745,893,NI,NI,2022-03-31,70730.01,TN,1
2909,2909,141,952,NY,NY,2023-04-13,41579.55,TP,0
2910,2910,426,600,GE,NY,2024-10-03,42321.15,TN,0
2911,2911,67,362,NY,NY,2024-03-18,63048.91,FP,0
2912,2912,941,521,NI,IL,2022-05-09,44583.79,FN,0
2913,2913,472,485,AZ,IL,2024-05-12,31426.53,TP,0
2914,2914,583,949,NY,DE,2023-02-12,41565.81,TN,0
2915,2915,457,111,NY,GE,2022-12-04,12199.18,TP,0
2916,2916,296,936,DE,DE,2021-11-26,13395.06,FP,0
2917,2917,953,786,TN,TN,2023-11-05,38274.67,FP,0
2918,2918,683,230,GE,NI,2022-07-02,68069.48,FP,0
2919,2919,975,761,DE,DE,2022-06-19,81114.34,FN,0
2920,2920,699,859,NI,AZ,2022-10-07,80144.1,TP,0
2921,2921,873,884,TN,DE,2022-06-20,99973.16,FP,0
2922,2922,403,225,NI,AZ,2022-11-18,65276.08,FP,0
2923,2923,600,793,NI,TN,2022-02-12,79600.68,FP,0
2924,2924,694,179,AZ,NY,2024-08-08,54738.41,FP,1
2925,2925,762,293,TN,TN,2022-05-24,62012.01,TN,0
2926,2926,710,329,IL,DE,2023-06-22,26563.15,FP,0
2927,2927,920,4,AZ,NI,2022-09-13,6617.32,FN,0
2928,2928,723,13,NI,NY,2023-03-01,94198.95,TN,0
2929,2929,681,596,GE,NY,2022-09-23,66769.43,FP,0
2930,2930,597,138,GE,NI,2023-09-27,63840.01,TP,0
2931,2931,680,353,NI,DE,2022-06-07,14710.49,TP,0
2932,2932,46,754,IL,NI,2022-04-14,31916.12,FN,0
2933,2933,842,240,IL,TN,2022-08-26,9825.93,FP,0
2934,2934,724,65,GE,TN,2022-07-09,98159.69,TN,0
2935,2935,164,792,NY,AZ,2024-09-05,84613.85,FN,1
2936,2936,803,888,NY,TN,2023-05-28,30787.93,TN,0
2937,2937,92,220,GE,IL,2023-09-02,81016.2,FP,0
2938,2938,501,609,DE,GE,2022-02-07,94010.16,FN,0
2939,2939,314,330,NI,DE,2023-10-27,63118.24,FP,0
2940,2940,791,95,NY,AZ,2024-04-13,14516.72,FN,0
2941,2941,430,878,AZ,NI,2022-12-29,74635.4,TN,0
2942,2942,35,378,TN,AZ,2022-07-14,48379.11,FP,0
2943,2943,135,470,AZ,NI,2021-11-03,74303.51,TP,0
2944,2944,570,519,DE,DE,2023-09-23,19583.6,TN,1
2945,2945,873,777,TN,DE,2023-07-21,83644.95,FP,0
2946,2946,666,170,AZ,IL,2023-03-28,27955.1,TP,0
2947,2947,139,1,IL,DE,2022-03-05,47061.23,FP,0
2948,2948,251,878,NY,DE,2021-12-22,94519.5,TN,0
2949,2949,63,896,IL,TN,2023-03-28,58131.52,TN,0
2950,2950,64,526,DE,GE,2024-06-14,16002.11,TP,0
2951,2951,639,656,NI,GE,2023-10-10,44954.85,FN,0
2952,2952,835,837,AZ,NI,2022-06-25,16399.58,FP,0
2953,2953,421,456,TN,AZ,2024-07-21,60614.94,FP,0
2954,2954,376,88,NY,AZ,2022-06-27,69105.65,FN,0
2955,2955,263,964,GE,NY,2022-02-17,64162.16,FP,0
2956,2956,473,417,NY,GE,2023-09-26,40024.19,FN,0
2957,2957,724,548,TN,IL,2022-03-26,7511.78,FP,0
2958,2958,223,495,IL,AZ,2024-04-04,77818.53,FP,1
2959,2959,138,397,AZ,TN,2023-07-31,92207.33,FN,1
2960,2960,60,118,NI,GE,2022-04-18,70337.88,TP,0
2961,2961,737,940,GE,AZ,2024-07-27,13491.73,TP,0
2962,2962,415,945,AZ,TN,2023-10-31,45231.07,FN,1
2963,2963,567,77,IL,IL,2022-04-22,65012.3,FP,0
2964,2964,299,97,DE,GE,2023-10-03,73912.29,FP,0
2965,2965,699,975,GE,AZ,2022-05-01,31534.46,TP,0
2966,2966,915,928,TN,NI,2022-05-06,4093.82,TP,0
2967,2967,361,398,IL,DE,2022-03-13,54936.15,FN,0
2968,2968,510,336,TN,DE,2022-01-10,93438.43,FP,1
2969,2969,51,908,TN,GE,2024-09-10,55215.13,TN,0
2970,2970,304,771,TN,GE,2022-05-11,8766.73,TP,0
2971,2971,919,51,TN,NI,2022-04-05,47121.99,TN,0
2972,2972,424,3,DE,NI,2023-09-15,92125.71,FP,0
2973,2973,990,930,DE,GE,2022-02-11,14324.86,TP,0
2974,2974,304,887,IL,IL,2021-10-27,58963.57,TN,1
2975,2975,143,448,NY,AZ,2023-05-22,62379.11,TP,1
2976,2976,264,255,NY,NY,2023-08-27,69731.19,FP,1
2977,2977,534,601,TN,GE,2024-01-26,85888.86,TP,0
2978,2978,673,34,TN,NI,2023-01-13,74226.43,FP,0
2979,2979,928,470,TN,TN,2024-09-30,76137.14,FP,0
2980,2980,304,403,NY,AZ,2024-01-30,74649.41,TP,0
2981,2981,692,509,DE,TN,2023-03-26,99013.78,TN,1
2982,2982,472,401,GE,IL,2024-06-26,14762.52,TN,0
2983,2983,918,211,TN,DE,2021-10-24,63254.32,FP,1
2984,2984,610,678,NY,TN,2022-01-28,75884.31,TP,0
2985,2985,965,179,GE,DE,2023-11-21,84552.65,TN,0
2986,2986,971,903,GE,GE,2023-04-13,66154.09,TN,0
2987,2987,32,887,IL,NY,2022-12-18,12782.48,FP,1
2988,2988,220,276,GE,TN,2023-03-01,82982.58,TP,0
2989,2989,277,294,NI,AZ,2023-01-27,23964.05,FP,0
2990,2990,692,758,NI,TN,2023-01-23,50054.07,FN,1
2991,2991,944,562,AZ,DE,2023-08-26,85584.17,FP,0
2992,2992,79,703,NY,IL,2022-03-28,97311.54,TN,0
2993,2993,961,295,TN,NI,2022-05-06,20820.34,TN,0
2994,2994,691,298,TN,TN,2024-01-12,48471.05,FN,0
2995,2995,953,807,TN,NY,2022-11-10,36804.0,TP,0
2996,2996,277,258,AZ,NI,2024-02-27,68953.38,TN,0
2997,2997,461,840,NY,DE,2023-08-09,32034.31,TN,0
2998,2998,499,664,DE,NI,2024-05-19,14498.25,TP,0
2999,2999,909,133,IL,TN,2024-08-21,57330.94,FN,0
3000,3000,460,556,NI,IL,2024-04-14,37122.35,FP,0
3001,3001,9,308,NY,TN,2023-01-05,75722.14,TP,1
3002,3002,624,451,TN,NI,2021-10-28,19938.13,FN,0
3003,3003,467,201,NI,DE,2024-04-24,83496.44,FP,0
3004,3004,959,52,NI,GE,2024-09-02,13879.0,TP,0
3005,3005,808,118,TN,GE,2022-04-17,40221.78,TN,1
3006,3006,92,222,DE,GE,2024-02-22,49791.99,FP,0
3007,3007,42,602,IL,NY,2024-05-12,79471.8,TN,0
3008,3008,648,861,NY,NY,2024-09-29,48053.53,TN,0
3009,3009,47,832,NY,TN,2023-07-15,88089.13,TN,1
3010,3010,20,901,TN,AZ,2022-12-03,24559.62,FN,1
3011,3011,920,170,AZ,NY,2023-01-20,90568.44,FP,1
3012,3012,566,860,IL,IL,2022-05-11,8560.55,TN,0
3013,3013,958,194,NY,TN,2022-03-13,74248.41,FN,0
3014,3014,260,335,TN,AZ,2022-07-16,6066.17,TP,0
3015,3015,58,792,AZ,AZ,2022-06-05,31596.76,TP,0
3016,3016,531,944,TN,NY,2023-03-10,6334.43,TN,0
3017,3017,825,373,NI,GE,2022-03-17,67814.88,FN,0
3018,3018,364,723,NY,AZ,2021-12-13,87848.28,TN,0
3019,3019,772,711,TN,NY,2022-06-02,11433.95,FN,0
3020,3020,674,387,NI,AZ,2023-10-14,8149.81,TN,0
3021,3021,592,377,NI,GE,2023-11-06,44477.16,TN,0
3022,3022,86,780,IL,IL,2022-05-27,3512.72,FP,0
3023,3023,554,471,TN,GE,2023-09-21,49881.84,FN,0
3024,3024,146,503,IL,DE,2022-10-30,41521.12,TP,0
3025,3025,897,430,NY,NY,2022-10-04,182.68,TP,0
3026,3026,971,98,IL,GE,2023-05-19,63060.17,TN,1
3027,3027,740,183,NY,NI,2021-10-20,16791.01,TN,0
3028,3028,22,252,TN,DE,2024-08-28,43222.58,TP,0
3029,3029,45,34,TN,NY,2022-11-01,47284.15,FN,0
3030,3030,889,658,IL,TN,2022-07-12,92527.47,FP,0
3031,3031,902,942,NI,GE,2023-01-26,25070.23,TN,0
3032,3032,931,418,AZ,TN,2023-12-17,49357.79,FP,0
3033,3033,108,109,NY,DE,2023-02-07,42182.2,TN,0
3034,3034,674,769,TN,GE,2021-12-20,35799.46,TP,0
3035,3035,913,4,GE,NY,2024-08-16,29399.83,TN,0
3036,3036,119,916,TN,NI,2024-06-11,32036.76,TP,0
3037,3037,67,299,GE,NY,2023-09-23,66059.62,FN,0
3038,3038,358,712,GE,AZ,2022-05-12,65217.14,TN,0
3039,3039,930,516,GE,NI,2023-12-21,73745.92,FN,0
3040,3040,317,251,IL,DE,2023-04-26,32659.99,TN,0
3041,3041,191,89,IL,NY,2023-03-29,16628.32,TP,0
3042,3042,997,63,IL,TN,2024-06-01,1997.51,FN,0
3043,3043,9,713,IL,NI,2024-05-05,84156.16,FN,0
3044,3044,361,504,NY,IL,2022-07-12,50201.0,TN,0
3045,3045,609,737,NI,IL,2024-03-08,48860.46,FP,1
3046,3046,750,92,NY,AZ,2023-10-16,51787.52,TP,0
3047,3047,641,663,AZ,TN,2022-04-08,39340.19,TN,1
3048,3048,897,14,NY,NY,2024-07-12,58689.16,FN,1
3049,3049,141,606,NY,DE,2023-05-09,39793.66,FN,0
3050,3050,963,500,NY,NY,2022-09-24,66519.04,FN,0
3051,3051,869,842,IL,IL,2024-05-14,98363.17,TN,0
3052,3052,567,158,NY,TN,2023-12-21,53582.41,FP,0
3053,3053,125,208,AZ,AZ,2024-04-02,88041.41,TP,0
3054,3054,746,766,NY,TN,2024-08-21,8389.24,TN,0
3055,3055,211,516,NI,NI,2023-10-23,11778.87,FP,0
3056,3056,814,687,TN,IL,2023-06-16,2355.41,TN,0
3057,3057,648,712,NI,TN,2022-10-11,32630.58,FN,0
3058,3058,865,380,GE,AZ,2023-11-26,20947.02,TP,1
3059,3059,88,67,DE,DE,2022-10-11,22556.29,TN,0
3060,3060,722,64,DE,DE,2021-12-23,29468.55,TN,0
3061,3061,274,139,AZ,DE,2021-11-26,31210.43,TP,0
3062,3062,879,604,AZ,IL,2024-05-17,46718.34,TP,0
3063,3063,775,123,NI,GE,2021-11-19,62312.92,TN,0
3064,3064,538,421,DE,NI,2023-10-21,43359.52,TP,0
3065,3065,968,965,AZ,AZ,2024-09-01,87232.59,TP,0
3066,3066,47,63,IL,NI,2023-12-26,35492.44,FP,0
3067,3067,154,395,DE,DE,2024-05-01,15144.42,FN,0
3068,3068,213,159,NI,TN,2023-02-27,71583.18,TP,0
3069,3069,104,155,DE,TN,2022-03-01,79383.93,TP,1
3070,3070,148,421,IL,GE,2024-06-08,47074.71,FN,0
3071,3071,725,278,TN,NY,2023-06-22,72163.25,TP,0
3072,3072,894,640,GE,GE,2023-10-17,12262.83,FN,0
