,Customer_ID,Gender,Age,Race,Zip_Code,State,Action_Type,Transaction_Amount_USD,Account_Balance,Is_Action_Biased,Action_Status,Timestamp,Time_Of_Day,Device_Used,Login_Method,Number_Of_Logins_Last_30_Days,Number_Of_Failed_Logins_Last_30_Days,Investment_Type,Investment_Amount_USD,Transfer_Bank_Type,Number_Of_Transactions_Last_30_Days,Avg_Transaction_Amount_USD_Last_30_Days,Age_Group,Month
6044,28f7ea2c-9977-49aa-885e-112d4b1ce755,Non-binary,36,Other,22737,UT,transfer_out,19582.66,22044.81,approve,unblocked,2024-07-19 15:25:00.881144,15:25:00.881144,iOS,password,15,5,,,checking,59,241.28,30-50,7
6045,80c8ebfe-4db8-4e43-a527-2818374da575,Female,43,White,89413,ND,transfer_out,19052.32,43387.32,approve,unblocked,2024-08-23 16:12:57.778567,16:12:57.778567,Web,password,2,7,,,checking,43,442.52,30-50,8
6046,d99e0c3d-5a03-4244-97b2-94ea87e989b7,Male,44,Asian,04427,DC,bill_payment,5037.92,3305.38,approve,blocked,2024-09-17 11:20:00.429858,11:20:00.429858,Web,two_factor,45,6,,,,0,0.0,30-50,9
6047,1ef69a32-e067-42b9-8436-134b484c3cd3,Non-binary,65,Mixed,67179,WA,transfer_in,2890.72,26865.46,approve,blocked,2024-09-28 07:41:50.068444,07:41:50.068444,Android,biometric,22,8,,,checking,14,291.4,50-65,9
6048,7a9237ad-74d3-456d-ae77-8bc62e43bee4,Male,34,Hispanic,19905,SC,online_purchase,9469.93,25391.49,approve,unblocked,2024-09-15 19:13:35.437790,19:13:35.437790,Android,password,23,9,,,,36,18.17,30-50,9
6049,9a1753f8-1835-4966-a9ff-99facd73069c,Male,55,White,65598,WY,p2p_transfer,11013.1,9580.96,approve,blocked,2024-07-15 04:35:47.097266,04:35:47.097266,Web,two_factor,20,0,,,savings,71,430.94,50-65,7
6050,224c00d0-55c2-493e-94ac-91c64f7600a0,Male,56,White,84768,NY,transfer_in,17158.12,22728.22,approve,blocked,2024-08-20 05:53:56.868776,05:53:56.868776,iOS,biometric,25,7,,,savings,66,23.98,50-65,8
6051,884addeb-f5a9-43ab-be3a-81717c12a2eb,Female,29,Hispanic,19875,KS,atm_withdrawal,12242.63,4871.89,approve,unblocked,2024-08-03 02:57:52.723022,02:57:52.723022,Web,password,11,1,,,,70,209.97,18-30,8
6052,f49b9f43-ea6f-4a2e-98e5-40c5741255d5,Other,61,Black,81147,WA,logout,0.0,25997.89,approve,blocked,2024-10-01 11:00:56.467215,11:00:56.467215,Android,password,30,3,,,,38,370.3,50-65,10
6053,3771e7b6-c330-4182-81b9-9e5fbf35cd4a,Male,63,Mixed,00801,KY,bill_payment,17668.7,13233.86,approve,blocked,2024-07-24 19:53:16.819508,19:53:16.819508,Web,biometric,1,1,,,,38,346.15,50-65,7
6054,5b035a8f-186f-4634-9557-4bf45dd581a6,Other,55,Other,00668,GA,atm_withdrawal,6635.43,27363.74,approve,unblocked,2024-08-31 23:08:43.080529,23:08:43.080529,Android,two_factor,36,9,,,,30,186.89,50-65,8
6055,ab9ddc02-692e-4cc0-9578-464a5ab5f182,Male,38,White,83837,AS,transfer_in,17802.48,35098.3,approve,blocked,2024-09-25 02:48:51.990165,02:48:51.990165,Android,two_factor,8,8,,,savings,60,499.0,30-50,9
6056,fea8d3ce-a1f8-4968-8b4d-2b069317a663,Non-binary,31,Mixed,80820,UT,transfer_out,4798.22,40279.29,approve,blocked,2024-08-03 01:39:47.526268,01:39:47.526268,iOS,password,12,10,,,savings,55,308.0,30-50,8
6057,75b25b16-e164-4a73-88e6-817ff4ae0583,Male,41,Other,40926,AS,transfer_out,18565.55,32529.48,approve,unblocked,2024-07-19 15:46:14.452149,15:46:14.452149,Android,biometric,28,0,,,checking,7,408.66,30-50,7
6058,ae1a5fde-1dea-4c40-9cf4-947e66903072,Male,60,White,24058,UT,bill_payment,7972.18,44476.77,approve,blocked,2024-08-14 11:34:48.098858,11:34:48.098858,Android,password,45,3,,,,49,276.35,50-65,8
6059,2cd8e016-bcaf-4b73-a3fc-89f650860ade,Other,20,Asian,05428,NJ,transfer_out,11886.24,48696.83,approve,unblocked,2024-09-24 01:23:28.603969,01:23:28.603969,Android,two_factor,2,1,,,savings,77,159.84,18-30,9
6060,e77ae719-2deb-4e27-8418-ec1adc055418,Other,51,Asian,78292,GA,bill_payment,19550.54,11588.95,approve,blocked,2024-08-29 07:44:08.787869,07:44:08.787869,Android,two_factor,22,5,,,,46,278.1,50-65,8
6061,ca57710c-da1d-40a0-9a31-2d33f128c3ac,Male,47,Mixed,39250,WI,investment,9287.74,44372.36,approve,blocked,2024-07-22 15:36:56.779553,15:36:56.779553,Web,password,17,10,cryptocurrency,6261.77,,76,441.15,30-50,7
6062,0ef2461c-15c1-4350-be42-6d17f69986bd,Non-binary,31,Mixed,21087,KS,logout,0.0,12288.74,approve,blocked,2024-08-21 23:06:00.540257,23:06:00.540257,iOS,password,10,3,,,,85,392.38,30-50,8
6063,686aab23-a74d-4edf-ad8f-c281d14d9d37,Male,40,Asian,04197,LA,p2p_transfer,3236.45,30904.44,approve,blocked,2024-09-23 01:56:08.424734,01:56:08.424734,iOS,two_factor,9,1,,,checking,98,422.29,30-50,9
6064,5a21b0b8-ecb2-4a35-afe9-154ea99e8acb,Male,47,White,98138,PA,p2p_transfer,14448.73,31404.69,approve,blocked,2024-08-25 07:28:04.694280,07:28:04.694280,Web,biometric,27,4,,,checking,68,446.59,30-50,8
6065,43559673-fb3d-43d9-81c6-ddc41754be6c,Female,22,Asian,66951,DE,online_purchase,18684.91,39435.56,approve,unblocked,2024-10-01 10:08:30.817481,10:08:30.817481,Web,biometric,18,2,,,,24,449.21,18-30,10
6066,be294699-a2bf-4070-bbb5-0064ee9cd246,Other,28,Other,20890,DC,transfer_in,11494.63,30138.98,approve,blocked,2024-07-27 23:56:55.850608,23:56:55.850608,Web,two_factor,46,0,,,savings,82,261.19,18-30,7
6067,99e2f5dd-ed9e-464e-80a6-0ab6642d5460,Male,48,Black,34351,SC,bill_payment,17989.3,6197.93,approve,blocked,2024-09-03 16:59:23.683940,16:59:23.683940,iOS,biometric,26,9,,,,12,144.23,30-50,9
6068,2427e176-4f9c-4a59-987d-07eb39999731,Non-binary,56,Black,59844,NV,atm_withdrawal,407.08,23160.04,approve,blocked,2024-08-14 09:55:10.665497,09:55:10.665497,iOS,two_factor,30,3,,,,93,478.19,50-65,8
6069,2d807de4-2175-42cb-abf2-b9fafdf27a95,Male,57,Mixed,98138,WA,bill_payment,18084.41,2005.5,approve,blocked,2024-09-29 15:27:04.134555,15:27:04.134555,Android,biometric,36,4,,,,56,39.78,50-65,9
6070,4666e7d3-6d5c-4470-9ac5-01dfdcd559b2,Female,22,Mixed,30119,TX,logout,0.0,24639.13,approve,unblocked,2024-10-01 07:06:30.992367,07:06:30.992367,iOS,biometric,32,9,,,,57,167.16,18-30,10
6071,7b5f3ed0-c59f-42f7-ad47-219cd8c719e8,Non-binary,54,Black,21704,KY,atm_withdrawal,5439.01,43950.43,decline,unblocked,2024-07-29 04:28:44.681530,04:28:44.681530,Web,biometric,12,8,,,,98,418.08,50-65,7
6072,84723ae2-21cd-4d3e-a6a6-0eea7f6eadca,Male,27,Mixed,04237,CO,p2p_transfer,3867.39,35759.76,approve,blocked,2024-08-01 04:44:42.134284,04:44:42.134284,iOS,password,29,4,,,checking,60,44.16,18-30,8
6073,5ceb86e5-a278-4602-8b67-dd9b5631c01d,Female,47,White,89760,LA,p2p_transfer,1135.56,26665.56,approve,unblocked,2024-08-01 07:09:34.014320,07:09:34.014320,Web,two_factor,40,2,,,savings,56,238.65,30-50,8
6074,bef2b51e-5b95-44eb-b2e0-4e6e7784dea9,Female,57,Mixed,04949,OK,bill_payment,4629.74,42925.97,approve,unblocked,2024-09-01 22:27:39.295218,22:27:39.295218,Android,two_factor,8,0,,,,54,139.03,50-65,9
6075,bd19ebb7-cfd5-420f-bbe5-b6deee4cd983,Male,29,Mixed,99879,VA,investment,10034.57,44963.72,approve,unblocked,2024-08-01 00:34:38.481662,00:34:38.481662,Android,two_factor,16,0,cryptocurrency,4305.81,,58,85.92,18-30,8
6076,a384538b-f0e3-4e69-aa75-ac6c08842a37,Female,49,Asian,98485,OH,p2p_transfer,18366.2,386.5,approve,unblocked,2024-09-10 10:16:08.252393,10:16:08.252393,Android,password,46,1,,,checking,55,268.73,30-50,9
6077,1622b482-875e-4d44-be58-fad2eb1d8acc,Other,65,Hispanic,37082,NV,investment,13673.91,20236.57,decline,blocked,2024-07-26 05:54:17.293063,05:54:17.293063,Web,biometric,38,10,stocks,362.55,,63,249.7,50-65,7
6078,bd51b054-91e2-4248-bc2c-be75e8b2dda4,Other,38,Black,96969,FL,bill_payment,8425.24,22129.66,approve,unblocked,2024-09-09 10:26:13.326148,10:26:13.326148,iOS,password,3,9,,,,64,146.57,30-50,9
6079,e8ddaf93-cd84-4679-a984-98f8ccf3f57e,Male,29,Mixed,81247,TN,atm_withdrawal,19181.01,14566.39,approve,blocked,2024-08-15 19:34:48.322571,19:34:48.322571,Android,password,20,8,,,,55,477.34,18-30,8
6080,a2ee8341-cff5-47e1-a2f0-4510cecdbf69,Male,27,Other,61477,AZ,transfer_in,19491.75,35414.06,approve,blocked,2024-10-03 16:39:26.497922,16:39:26.497922,iOS,biometric,33,6,,,savings,74,59.25,18-30,10
6081,c58b2738-5559-44d9-9856-b36b9a5fec71,Female,42,Mixed,38993,PR,online_purchase,5263.18,13844.91,approve,unblocked,2024-09-11 21:36:02.885019,21:36:02.885019,iOS,biometric,12,3,,,,80,119.73,30-50,9
6082,37b5f451-872a-4b57-bfcf-721ffe8aca91,Other,58,Asian,57641,GA,login,0.0,36749.15,approve,blocked,2024-08-28 08:23:04.972657,08:23:04.972657,Android,two_factor,20,6,,,,81,198.16,50-65,8
6083,54379d6f-16db-4827-8979-6dfb7cff4990,Female,34,Other,00805,PA,login,0.0,26101.46,approve,blocked,2024-08-17 23:57:16.630852,23:57:16.630852,iOS,password,34,1,,,,26,271.82,30-50,8
6084,11d29b85-3b70-479f-a85b-fc47f79b3e94,Male,54,Other,32742,SC,atm_withdrawal,2475.47,11101.37,approve,unblocked,2024-09-13 20:45:47.881019,20:45:47.881019,Android,biometric,6,8,,,,8,293.76,50-65,9
6085,6bddd087-789e-46a1-a9a4-dc84b8def1a0,Other,24,Black,00625,WY,atm_withdrawal,10335.79,22908.87,approve,blocked,2024-09-29 04:37:39.855326,04:37:39.855326,Web,biometric,4,1,,,,100,434.93,18-30,9
6086,f8dd7185-46a1-4dc8-9036-3f7a659c5b9a,Other,42,Asian,38304,UT,online_purchase,471.18,44621.13,approve,blocked,2024-09-22 11:56:47.791232,11:56:47.791232,iOS,two_factor,0,2,,,,64,442.39,30-50,9
6087,680002c5-656a-4d76-a09c-391df81cf4fc,Male,51,Mixed,06217,VA,p2p_transfer,6155.9,47314.09,approve,blocked,2024-08-29 20:55:53.870222,20:55:53.870222,Web,two_factor,46,10,,,savings,53,131.48,50-65,8
6088,bd19ebb7-cfd5-420f-bbe5-b6deee4cd983,Male,29,Mixed,99879,VA,online_purchase,7537.96,10235.75,approve,blocked,2024-08-23 06:58:43.043968,06:58:43.043968,Android,two_factor,3,0,,,,96,433.15,18-30,8
6089,536411c6-b2f5-4b62-b78e-49025d3e5187,Male,36,Other,23508,PA,online_purchase,14445.71,28498.67,approve,unblocked,2024-09-07 23:52:16.981371,23:52:16.981371,Web,biometric,48,9,,,,66,445.25,30-50,9
6090,fed19a52-bd05-4f36-8879-1ce5724106db,Non-binary,46,Black,02817,CO,transfer_in,1568.24,21267.39,approve,unblocked,2024-07-11 11:46:03.486732,11:46:03.486732,Android,biometric,10,9,,,checking,34,398.12,30-50,7
6091,81c100af-6c35-477f-9493-f68b434414c5,Other,52,White,79832,FL,transfer_out,14905.7,47226.48,approve,unblocked,2024-09-26 03:46:08.938931,03:46:08.938931,Web,password,3,0,,,checking,24,88.84,50-65,9
6092,05c98ffe-dbe6-4df5-b9fc-c07f078a6c8c,Female,29,Black,55445,IL,login,0.0,39781.37,approve,blocked,2024-07-26 02:43:56.450554,02:43:56.450554,iOS,password,11,1,,,,6,26.65,18-30,7
6093,eced201e-18c3-4d37-8d2e-3a4c8752554e,Other,32,Black,96794,MP,transfer_in,7233.14,18071.32,approve,blocked,2024-08-06 08:57:08.420159,08:57:08.420159,iOS,password,36,1,,,savings,75,441.58,30-50,8
6094,6ca0a83f-4a18-4fc7-9618-8bc17b2e9b9c,Non-binary,43,Black,99069,MA,login,0.0,35814.44,approve,unblocked,2024-08-13 12:35:33.850465,12:35:33.850465,iOS,biometric,32,0,,,,97,200.46,30-50,8
6095,5f3fa3a0-c03f-4638-a0dc-5d97bbe606a7,Male,46,Mixed,70103,LA,p2p_transfer,13412.77,22015.95,approve,blocked,2024-09-13 23:52:34.675599,23:52:34.675599,Web,password,2,4,,,savings,4,121.87,30-50,9
6096,7f84bc9e-ca03-4ea2-b049-82302db94d51,Male,42,Other,33297,GA,investment,19670.09,7584.58,approve,unblocked,2024-07-13 10:57:25.137473,10:57:25.137473,iOS,two_factor,18,5,mutual_funds,3147.6,,72,340.51,30-50,7
6097,73eafd07-ec63-4b7b-b375-e9d127921c66,Male,45,Other,21474,WA,p2p_transfer,19863.96,43169.6,approve,blocked,2024-08-16 17:07:20.247513,17:07:20.247513,iOS,password,5,6,,,savings,95,183.85,30-50,8
6098,68645933-5ab9-4e3d-9d29-bab5ef16dc5d,Non-binary,40,Asian,57641,LA,login,0.0,38259.75,approve,blocked,2024-07-13 20:36:57.916278,20:36:57.916278,iOS,biometric,35,9,,,,52,53.68,30-50,7
6099,37f08d36-404f-49c9-814c-926c00edc94a,Non-binary,31,White,03222,VA,online_purchase,17372.7,49749.05,approve,blocked,2024-08-25 02:02:25.041081,02:02:25.041081,iOS,biometric,25,1,,,,50,479.02,30-50,8
6100,d9b3849b-afb9-4a2a-8b6a-ab2a0c058411,Non-binary,43,Asian,02827,LA,transfer_in,10546.18,10561.76,approve,unblocked,2024-08-24 00:47:51.743148,00:47:51.743148,iOS,two_factor,35,6,,,checking,35,312.33,30-50,8
6101,e5bd71af-6875-4846-a253-409126c590d4,Female,35,White,61644,NY,bill_payment,3080.21,5394.02,approve,blocked,2024-09-06 13:08:26.599019,13:08:26.599019,iOS,password,2,0,,,,90,90.56,30-50,9
6102,f8a8a085-083c-448f-992e-10224184af69,Female,31,White,38027,MN,transfer_out,14910.13,13402.58,approve,unblocked,2024-09-04 21:41:53.814731,21:41:53.814731,Android,password,39,1,,,checking,53,57.22,30-50,9
6103,28f7ea2c-9977-49aa-885e-112d4b1ce755,Non-binary,36,Other,22737,UT,login,0.0,18405.22,approve,blocked,2024-09-28 14:55:04.680658,14:55:04.680658,Android,biometric,1,8,,,,44,243.06,30-50,9
6104,5ebfd4f5-9e2e-4c84-ac4f-9408ce5b3566,Female,45,Black,98138,DC,online_purchase,9938.17,25798.59,approve,blocked,2024-09-12 09:09:03.491391,09:09:03.491391,Web,two_factor,22,3,,,,1,405.28,30-50,9
6105,fb805ee4-e7f6-4901-96a3-16e75a4365ac,Non-binary,37,Black,89627,CO,investment,9130.94,25823.79,approve,unblocked,2024-10-08 15:17:57.013614,15:17:57.013614,Android,biometric,16,2,mutual_funds,7592.89,,99,84.63,30-50,10
6106,d7055f36-38bd-41c5-bd75-900d23fb4667,Female,36,Asian,84248,AS,transfer_out,17074.57,18138.29,approve,blocked,2024-08-06 02:24:51.228105,02:24:51.228105,iOS,two_factor,2,3,,,savings,7,363.0,30-50,8
6107,28489230-fcfa-46ad-9004-6aeb94cc21c7,Other,23,Hispanic,84648,MA,p2p_transfer,15300.18,45238.33,approve,unblocked,2024-09-21 06:04:05.313906,06:04:05.313906,iOS,biometric,18,1,,,checking,89,283.87,18-30,9
6108,132ed3f0-f7b2-4d52-8b15-c26331811b80,Non-binary,44,Hispanic,21886,AS,atm_withdrawal,814.13,48810.74,approve,unblocked,2024-09-05 03:08:58.158746,03:08:58.158746,Android,two_factor,15,9,,,,72,29.88,30-50,9
6109,3d3f593d-b74b-4a78-82b5-5ef00bd6c0ec,Female,52,Hispanic,63194,MN,p2p_transfer,14307.06,30010.98,decline,blocked,2024-08-09 00:44:40.429377,00:44:40.429377,Web,password,8,0,,,savings,6,289.92,50-65,8
6110,0c1e5613-debf-421a-bb5f-609108b47866,Male,54,Hispanic,00801,WA,transfer_out,9331.95,8775.16,decline,unblocked,2024-09-09 05:29:24.330718,05:29:24.330718,Android,password,45,8,,,savings,29,437.29,50-65,9
6111,acd0081a-7cda-4ed3-8b0b-bd232bd6cfc7,Other,35,Other,89672,AS,bill_payment,14433.72,18032.62,approve,unblocked,2024-10-03 10:07:38.265993,10:07:38.265993,iOS,two_factor,35,6,,,,31,486.38,30-50,10
6112,0d6f652a-fe8b-414d-b4cc-d0757c2c1c39,Other,31,Black,68017,ID,transfer_in,12199.92,16094.34,approve,blocked,2024-08-30 06:12:34.088992,06:12:34.088992,Web,two_factor,13,8,,,savings,97,492.49,30-50,8
6113,9c2a0a97-1319-4ccd-b6f7-9a90e9dfee25,Female,21,Other,05060,WI,transfer_in,14225.65,35051.74,approve,unblocked,2024-10-04 22:12:48.850785,22:12:48.850785,Android,two_factor,6,4,,,savings,68,204.89,18-30,10
6114,639f696c-a3bc-45e7-b9c1-a051545918c6,Male,51,Mixed,98949,UT,transfer_out,7005.32,12979.94,approve,blocked,2024-09-20 18:00:07.989053,18:00:07.989053,iOS,two_factor,19,1,,,savings,65,314.63,50-65,9
6115,fd15b444-0aa0-4bbc-8cc4-7eba2a93b533,Non-binary,65,White,96965,IL,bill_payment,15552.02,28598.51,approve,unblocked,2024-08-03 22:59:50.433172,22:59:50.433172,iOS,biometric,38,3,,,,26,68.87,50-65,8
6116,b4d6a9a0-5359-4130-9e4a-7ab3b3fb208a,Male,41,Mixed,21001,IL,online_purchase,9659.81,21215.92,approve,unblocked,2024-10-01 02:30:50.600908,02:30:50.600908,iOS,password,38,8,,,,35,139.56,30-50,10
6117,3ceedac7-f5ce-48dc-8229-00c70814dcb9,Non-binary,60,Mixed,59489,MA,transfer_in,7431.06,25337.78,approve,blocked,2024-07-21 00:56:12.531913,00:56:12.531913,Web,two_factor,9,2,,,savings,1,85.76,50-65,7
6118,37662080-e56b-4c5e-ae01-f8aecc3fff0d,Other,45,Asian,05328,PR,atm_withdrawal,5335.71,12662.53,approve,unblocked,2024-07-25 15:18:30.013296,15:18:30.013296,iOS,password,18,9,,,,73,13.51,30-50,7
6119,28489230-fcfa-46ad-9004-6aeb94cc21c7,Other,23,Hispanic,84648,MA,transfer_out,12439.68,1162.45,approve,unblocked,2024-07-24 15:22:41.619763,15:22:41.619763,Web,password,27,6,,,checking,84,169.98,18-30,7
6120,a10a5f8e-c98b-4b00-b3d7-2d8dc97442f3,Male,47,Asian,05451,TN,login,0.0,24157.51,approve,blocked,2024-07-19 18:16:07.810203,18:16:07.810203,Android,biometric,12,4,,,,82,481.64,30-50,7
6121,7f1cc38e-36bd-4196-99b1-9f0003ab2b7a,Male,64,Hispanic,55190,WA,transfer_in,10670.18,3728.12,decline,blocked,2024-08-13 12:31:09.738294,12:31:09.738294,Web,two_factor,45,6,,,checking,40,219.74,50-65,8
6122,e5bd71af-6875-4846-a253-409126c590d4,Female,35,White,61644,NY,p2p_transfer,8234.99,3091.68,approve,blocked,2024-09-05 12:59:21.879926,12:59:21.879926,Android,password,37,0,,,checking,76,229.47,30-50,9
6123,9eede728-b884-4a4d-bea3-8f8e5fedb551,Female,36,Asian,19904,UT,investment,16510.93,10019.16,approve,blocked,2024-09-15 12:32:16.444376,12:32:16.444376,Web,two_factor,48,10,mutual_funds,1886.45,,59,29.42,30-50,9
6124,48c35617-9549-4dff-ba97-674c8fab2978,Female,36,Other,03272,UT,transfer_out,11033.54,1954.07,approve,blocked,2024-08-20 16:33:39.684031,16:33:39.684031,Web,password,48,9,,,checking,47,167.22,30-50,8
6125,d0f1d769-0bda-488d-bae3-2c645c355415,Non-binary,58,Other,20923,NY,transfer_in,15786.04,24703.52,approve,blocked,2024-07-12 07:51:36.658100,07:51:36.658100,Android,two_factor,50,9,,,checking,39,457.71,50-65,7
6126,5c290f25-328e-47d9-bb26-451d3716d97b,Non-binary,43,White,24518,KS,logout,0.0,15827.73,approve,unblocked,2024-10-01 10:19:49.553025,10:19:49.553025,Web,two_factor,35,10,,,,96,115.79,30-50,10
6127,13d3f5b6-ff01-4ee2-a1ae-cbb5989d95d7,Other,57,Other,22596,WY,bill_payment,5126.4,3070.75,approve,unblocked,2024-09-04 18:30:50.124376,18:30:50.124376,Web,password,19,8,,,,31,410.61,50-65,9
6128,cdcfe586-b095-4fb4-b45d-20e8309f224c,Male,57,Other,96921,CO,transfer_in,11058.85,33309.76,approve,blocked,2024-09-03 01:23:56.699254,01:23:56.699254,iOS,password,17,1,,,checking,34,307.32,50-65,9
6129,3ca33176-63c7-441d-8ee0-cedc43f5759b,Non-binary,48,Hispanic,06330,WV,transfer_out,9246.24,34798.62,approve,blocked,2024-09-03 00:12:29.512989,00:12:29.512989,Android,biometric,4,3,,,checking,24,41.09,30-50,9
6130,c7baf7b7-57d1-447a-afd5-f34053aefd4a,Other,37,Hispanic,96967,HI,online_purchase,7326.76,22114.46,approve,blocked,2024-09-30 13:34:35.235662,13:34:35.235662,Web,biometric,47,4,,,,23,458.05,30-50,9
6131,1622b482-875e-4d44-be58-fad2eb1d8acc,Other,65,Hispanic,37082,NV,online_purchase,18732.18,18429.58,decline,blocked,2024-09-15 03:39:03.971908,03:39:03.971908,iOS,two_factor,7,7,,,,99,58.16,50-65,9
6132,56ecaf3a-315f-40e1-8728-508dda03583c,Non-binary,59,Asian,19892,VA,login,0.0,40713.95,approve,unblocked,2024-07-16 10:48:44.036200,10:48:44.036200,Web,two_factor,0,7,,,,35,485.32,50-65,7
6133,3771e7b6-c330-4182-81b9-9e5fbf35cd4a,Male,63,Mixed,00801,KY,transfer_out,597.53,47732.57,approve,unblocked,2024-09-26 23:14:22.864656,23:14:22.864656,iOS,biometric,19,6,,,checking,32,308.27,50-65,9
6134,277a1e16-1cea-4814-a116-fe14e594e3cf,Female,65,Mixed,79411,AS,p2p_transfer,4967.17,25654.82,approve,blocked,2024-10-07 19:32:57.195539,19:32:57.195539,iOS,biometric,29,5,,,checking,63,423.61,50-65,10
6135,e92a698b-4b06-45a0-94e5-aac70c5c238f,Male,46,Hispanic,93783,CA,transfer_in,3643.12,11084.7,approve,unblocked,2024-08-15 16:05:07.236161,16:05:07.236161,iOS,password,40,3,,,checking,90,97.89,30-50,8
6136,aad0d9c0-b460-42bc-8058-81bf4784bbc1,Male,50,White,02924,WV,bill_payment,10305.55,49901.07,approve,unblocked,2024-07-26 01:18:33.639411,01:18:33.639411,iOS,biometric,28,4,,,,2,155.96,30-50,7
6137,5d08ab72-a4f9-4277-85c1-9f36e4621d6b,Female,18,White,19800,MN,investment,8359.66,48972.58,approve,blocked,2024-09-19 19:05:39.604742,19:05:39.604742,Android,two_factor,29,5,mutual_funds,6202.59,,46,469.27,,9
6138,5dca7df3-e0e5-4039-be42-7ff92a40f194,Female,39,Other,31709,WV,p2p_transfer,9400.49,46684.49,approve,unblocked,2024-09-01 15:53:38.329989,15:53:38.329989,Android,password,38,1,,,checking,11,259.67,30-50,9
6139,686aab23-a74d-4edf-ad8f-c281d14d9d37,Male,40,Asian,04197,LA,p2p_transfer,17543.83,23540.18,approve,unblocked,2024-10-04 12:52:48.477623,12:52:48.477623,iOS,password,8,9,,,savings,52,330.07,30-50,10
6140,ec6c510b-4e20-41f2-82cd-5cdac227675c,Male,45,Mixed,80336,AS,online_purchase,16423.07,26509.82,approve,unblocked,2024-08-23 16:42:02.664132,16:42:02.664132,Web,biometric,36,10,,,,1,399.41,30-50,8
6141,2d807de4-2175-42cb-abf2-b9fafdf27a95,Male,57,Mixed,98138,WA,investment,1606.94,32162.48,approve,blocked,2024-09-08 07:40:25.778583,07:40:25.778583,iOS,password,18,3,cryptocurrency,5885.71,,86,188.17,50-65,9
6142,440b89f3-7233-4a2a-b157-22223b7236e4,Male,42,Hispanic,40461,PR,logout,0.0,25782.73,approve,unblocked,2024-08-19 08:40:19.557163,08:40:19.557163,Web,biometric,19,0,,,,54,478.88,30-50,8
6143,3a3a5d51-9ab2-4ae0-b3c0-beedd118149a,Male,35,Other,02845,ID,logout,0.0,31062.9,approve,unblocked,2024-09-16 02:36:07.213161,02:36:07.213161,iOS,password,12,3,,,,34,266.89,30-50,9
6144,1b429f15-e079-491f-b8e0-8f08bd5902ce,Male,19,Mixed,84357,ID,atm_withdrawal,19666.91,42091.12,approve,unblocked,2024-08-23 08:09:43.336754,08:09:43.336754,Android,biometric,10,2,,,,45,388.63,18-30,8
6145,b47b43bd-838e-4ea3-8238-fa619e344705,Male,62,Black,23164,WA,investment,17833.94,45150.26,decline,unblocked,2024-09-26 05:27:37.332340,05:27:37.332340,Web,two_factor,25,3,stocks,1259.35,,23,256.94,50-65,9
6146,401bb039-70be-45d3-b29c-18234be93653,Male,38,Asian,81187,WV,login,0.0,29819.06,approve,blocked,2024-09-06 18:17:52.550118,18:17:52.550118,iOS,password,42,7,,,,10,183.11,30-50,9
6147,74f3af38-17d6-45a6-8302-cfc40b6a4029,Other,42,White,90163,WY,login,0.0,45913.73,approve,blocked,2024-09-28 12:11:57.066869,12:11:57.066869,Android,two_factor,3,6,,,,73,187.84,30-50,9
6148,344de10a-4d62-4225-a6c8-36fc7828e951,Male,57,Hispanic,23771,TN,investment,16000.42,42662.42,decline,unblocked,2024-09-15 16:10:02.820270,16:10:02.820270,iOS,biometric,25,6,mutual_funds,7054.53,,75,235.75,50-65,9
6149,b4d6a9a0-5359-4130-9e4a-7ab3b3fb208a,Male,41,Mixed,21001,IL,p2p_transfer,18234.98,43118.08,approve,blocked,2024-08-06 09:18:26.030162,09:18:26.030162,Web,two_factor,50,10,,,checking,57,439.45,30-50,8
6150,b59833b0-3d00-4290-9dba-36858c0bfa76,Male,54,Mixed,65182,LA,logout,0.0,26927.81,approve,blocked,2024-08-08 13:03:48.516739,13:03:48.516739,Android,biometric,21,4,,,,19,37.01,50-65,8
6151,1b429f15-e079-491f-b8e0-8f08bd5902ce,Male,19,Mixed,84357,ID,atm_withdrawal,3856.05,11636.79,approve,unblocked,2024-09-04 10:34:19.919909,10:34:19.919909,Web,biometric,36,0,,,,63,350.96,18-30,9
6152,277a1e16-1cea-4814-a116-fe14e594e3cf,Female,65,Mixed,79411,AS,online_purchase,13589.84,31653.93,approve,unblocked,2024-10-03 08:03:52.261402,08:03:52.261402,Web,two_factor,12,9,,,,72,294.99,50-65,10
6153,da0cdf2e-3fcc-40aa-86da-6f305b45a047,Male,18,Hispanic,33497,WI,p2p_transfer,14112.57,24534.0,approve,unblocked,2024-07-26 08:34:01.183428,08:34:01.183428,Android,biometric,8,7,,,savings,17,475.76,,7
6154,a5504cfb-6fc8-4e9a-a57d-dba7c5ce90c9,Other,55,Black,57669,NY,investment,16138.82,42438.49,decline,blocked,2024-10-02 09:18:22.291392,09:18:22.291392,Android,biometric,1,7,ETFs,9989.44,,93,292.21,50-65,10
6155,d1afc981-ff90-4535-acc7-c91eccc504cd,Female,44,White,78466,NV,transfer_out,11787.5,30962.95,approve,blocked,2024-10-04 04:13:55.825406,04:13:55.825406,Web,password,43,2,,,savings,27,47.41,30-50,10
6156,01afd012-96ca-4487-83c2-9fb9a1bf0d1a,Other,26,White,39022,HI,investment,2408.4,6108.48,approve,blocked,2024-07-27 04:14:50.194543,04:14:50.194543,Android,biometric,4,6,mutual_funds,7184.1,,44,261.08,18-30,7
